HeatNo,Fill#1_ScrapName,Fill#1_ScrapWeight,Fill#2_ScrapName,Fill#2_ScrapWeight,Fill#3_ScrapName,Fill#3_ScrapWeight,Fill#4_ScrapName,Fill#4_ScrapWeight,Fill#5_ScrapName,Fill#5_ScrapWeight,Fill#6_ScrapName,Fill#6_ScrapWeight
95628,UTOPMO2,15000,E6,14500.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
95644,E6,19500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95645,UTOPMO2,15000,E6,12100.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
95646,E6,20500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95650,E6,22500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95651,E6,22700,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95672,UTOPMO2,15000,E6,12600.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
95673,E6,22500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95674,UTOPMO2,15000,E6,12100.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
95678,OCR12VM,20000,E6,17200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95679,OCR12VM,21000,E6,17800.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95703,OCR12VM,20000,E6,17000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95704,OCR12VM,15000,UTOPMO2,15000.0,E6,9000.0,OCR12VM OSTRUŽKI,8000.0,,,,
95716,OCR12VM,22000,E6,17000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95717,OCR12VM,22000,E6,17300.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95718,OCR12VM,22000,E6,17300.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95727,OCR12VM,22000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95728,OCR12VM,22000,E6,17000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95736,OCR12VM,15000,UTOPMO2,15000.0,E6,9200.0,OCR12VM OSTRUŽKI,8000.0,,,,
95758,OCR12VM,20000,E6,16000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95759,OCR12VM,21000,E6,17100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95768,OCR12VM,20000,E6,17200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95769,OCR12VM,21000,E6,13100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95786,OCR12VM,22000,E6,17100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95806,OCR12VM,21000,E6,17000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95807,OCR12VM,21000,E6,17100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95837,OCR12VM,21000,E6,17200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95838,OCR12VM,21000,E6,17200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95859,OCR12VM,20000,E6,13000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95860,E6,20600,OCR12VM,20000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95861,OCR12VM,20000,E6,18500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95862,OCR12VM,20000,E6,18500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95881,OCR12VM,20000,E6,18500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95882,OCR12VM,20000,E6,18600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95902,OCR12VM,20000,E6,17600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95907,OCR12VM,20000,E6,17700.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95915,OCR12VM,20000,E6,14500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95916,OCR12VM,28000,E6,17600.0,,,,,,,,
95927,E6,17500,OCR12VM,10000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
95928,OCR12VM,20000,E6,17600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95930,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95931,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
95932,OCR12VM,20000,E6,18600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95940,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95941,E6,20200,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
95942,E6,20000,OCR12VM,11000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
95949,OCR12VM,20000,E6,17600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95950,OCR12VM,20000,E6,17600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
95960,OCR12VM,20000,UTOPMO2,15000.0,OCR12VM OSTRUŽKI,8000.0,E6,4000.0,,,,
95976,E6,16500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,PK5M,5000.0,,,,
95977,E6,19000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
95978,E6,18700,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,PK5M,5000.0,,,,
95989,E6,18500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
95990,E6,18600,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96001,E6,22000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96019,E6,22700,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96020,E6,21500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96021,E6,23000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96062,E6,22500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96063,E6,21500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96072,E6,21500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96073,E6,21600,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96093,E6,22300,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,OH255,5000.0,,,,
96094,E6,21800,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96102,E6,21600,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96106,E6,21500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96110,E6,22500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96111,E6,22500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96112,E6,20500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96122,E6,20100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96123,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96139,E6,22500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96140,E6,22600,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96156,E6,18500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96157,E6,21700,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96179,E6,24100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96180,E6,25000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96181,E6,24500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96195,E6,25100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96196,E6,24100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96210,E6,25500,OCR12VM,15000.0,PK2,5000.0,,,,,,
96211,E6,25600,OCR12VM,14000.0,PK2,5000.0,,,,,,
96212,E6,25500,OCR12VM,15000.0,PK2,5000.0,,,,,,
96213,E6,22200,OCR12VM,15000.0,PK2,5000.0,,,,,,
96214,E6,25100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96215,E6,25000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96242,E6,25500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96243,E6,24000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96244,E6,23000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96245,E6,23400,OCR12VM,15000.0,OCR12VM OSTRUŽKI,4000.0,,,,,,
96257,E6,16600,UTOPMO4,15000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96258,E6,17000,UTOPMO4,15000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96270,E6,24000,OCR12VM,12000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
96291,E6,23100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96301,E6,23200,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96316,E6,25100,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96317,E6,24500,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96323,E6,25000,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96324,E6,25000,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96325,E6,25600,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,2000.0,,,,
96326,E6,25100,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,2000.0,,,,
96332,E6,25500,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96333,E6,20500,OCR12VM,10000.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96334,E6,20000,OCR12VM,10000.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96335,E6,19500,OCR12VM,10000.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,2000.0,,,,
96336,E6,20000,OCR12VM,10000.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,2000.0,,,,
96337,E6,19000,OCR12VM,10000.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96338,E6,19000,OCR12VM,10000.0,UTOPMO4,10000.0,OCR12VM OSTRUŽKI,2000.0,,,,
96354,E6,19700,OCR12VM,10000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96355,E6,25400,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96356,E6,25000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96357,E6,24500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96358,E6,24500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96383,E6,25100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96399,OCR12VM,25000,E6,14000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96400,UTOPMO2,15000,E6,12500.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96405,OCR12VM,25000,E6,14300.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96406,OCR12VM,25000,E6,14000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96413,OCR12VM,25000,E6,16000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96423,E6,25100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96424,E6,24500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96425,E6,24700,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96429,E6,25500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96430,E6,25500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96431,E6,25000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96440,UTOPMO2,15000,E6,13600.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96441,UTOPMO2,15000,E6,11000.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96445,E6,22200,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96446,E6,21500,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96447,E6,21600,OCR12VM,10000.0,PK5M,10000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96488,E6,24000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96489,E6,21600,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
96504,E6,22600,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,OH252,5000.0,,,,
96517,E6,23500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96518,E6,23500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96528,OCR12VM,15500,VCMO230,10000.0,E6,9200.0,OCR12VM OSTRUŽKI,8000.0,,,,
96529,OCR12VM,15000,VCMO230,10000.0,E6,9000.0,OCR12VM OSTRUŽKI,8000.0,,,,
96567,OCR12VM,20000,VCMO230,10000.0,E6,9100.0,OCR12VM OSTRUŽKI,7000.0,,,,
96568,OCR12VM,20000,VCMO230,10000.0,E6,9000.0,OCR12VM OSTRUŽKI,7000.0,,,,
96569,OCR12VM,20000,VCMO230,10000.0,E6,9000.0,OCR12VM OSTRUŽKI,8000.0,,,,
96575,E6,19600,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,OH252,8000.0,,,,
96576,OCR12VM,20000,VCMO230,10000.0,E6,9600.0,OCR12VM OSTRUŽKI,7000.0,,,,
96578,OCR12VM,20000,VCMO230,10000.0,E6,9500.0,OCR12VM OSTRUŽKI,7000.0,,,,
96579,OCR12VM,20000,VCMO230,10000.0,E6,9000.0,OCR12VM OSTRUŽKI,7000.0,,,,
96604,OCR12VM,20000,E6,19000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96605,OCR12VM,20000,E6,18000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96648,OCR12VM,20000,E6,15600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96649,E6,42000,,,,,,,,,,
96650,E6,41000,,,,,,,,,,
96651,E6,41000,,,,,,,,,,
96656,UTOPMO2,20000,OCR12VM,10000.0,E6,8200.0,OCR12VM OSTRUŽKI,8000.0,,,,
96657,UTOPMO2,20000,OCR12VM,10000.0,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,
96661,OCR12VM,20000,E6,18500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96684,OCR12VM,20000,E6,18500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96685,OCR12VM,20000,E6,18500.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96686,OCR12VM,20000,E6,19000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96687,OCR12VM,20000,E6,18700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96699,OCR12VM,20000,E6,19000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96700,OCR12VM,20000,E6,16800.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96732,OCR12VM,20000,E6,18500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96733,OCR12VM,20000,E6,18200.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96754,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96755,OCR12VM,20000,E6,18600.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96756,OCR12VM,20000,E6,18600.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96757,OCR12VM,20000,E6,18500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96758,OCR12VM,20000,E6,19000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96766,E6,41000,,,,,,,,,,
96767,E6,42000,,,,,,,,,,
96791,OCR12VM,20000,E6,18700.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96792,OCR12VM,18000,E6,16600.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96793,E6,19100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96794,E6,18500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96795,UTOPMO2,15000,E6,13100.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
96796,OCR12VM,15000,E6,13000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96797,E6,19100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96798,E6,19800,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96811,E6,18600,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96812,E6,18500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96813,E6,19600,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96818,E6,19100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96819,E6,19500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96834,E6,19600,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
96855,UTOPMO2,15000,E6,12500.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
96865,E6,22100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96866,E6,22000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96867,E6,22000,OCR12VM,16000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96868,E6,22000,OCR12VM,16000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96881,UTOPMO2,15000,E6,12500.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
96882,E6,22000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96883,E6,22100,OCR12VM,16000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96884,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,,,,,,
96885,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
96891,OCR12VM,20000,E3,10400.0,E6,8000.0,,,,,,
96898,E6,21500,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96917,E6,21100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
96922,E6,21500,OCR12VM,16000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96923,E6,20200,OCR12VM,16000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
96940,E6,21200,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96941,E6,21200,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96948,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,6000.0,PK5M,5000.0,,,,
96949,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,6000.0,PK5M,5000.0,,,,
96950,E6,21500,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96957,E6,20100,OCR12VM,12000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96967,E6,21500,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96971,E6,21100,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96972,E6,21500,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96973,E6,20100,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96974,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,7000.0,PK5M,5000.0,,,,
96975,E6,21000,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96976,E6,16000,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96977,E6,18500,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96983,E6,21000,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
96999,E6,21500,OCR12VM,15000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
97000,E6,21000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
97013,E6,25500,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
97014,E6,24200,OCR12VM,10000.0,OCR12VM OSTRUŽKI,6000.0,,,,,,
97015,E6,42500,,,,,,,,,,
97028,E6,24500,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
97029,E6,25000,OCR12VM,10000.0,OCR12VM OSTRUŽKI,6000.0,PK5M,5000.0,,,,
97030,E6,25100,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
97064,E6,25500,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
97065,E6,25100,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
97066,E6,25200,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,4000.0,,,,
97067,E6,25500,OCR12VM,10000.0,OCR12VM OSTRUŽKI,6000.0,PK5M,5000.0,,,,
97075,E6,23000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97076,E6,22100,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97077,E6,42200,,,,,,,,,,
97100,E6,20500,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
97101,E6,39300,,,,,,,,,,
97102,E6,21000,OCR12VM,20000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
97103,OCR12VM,20000,E6,17500.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
97110,E6,28000,OCR12VM,10000.0,PK5M,5000.0,OCR12VM OSTRUŽKI,5000.0,,,,
97111,E6,25100,OCR12VM,10000.0,OCR12VM OSTRUŽKI,6000.0,PK5M,5000.0,,,,
97120,E6,27000,OCR12VM,10000.0,OCR12VM OSTRUŽKI,6000.0,PK5M,5000.0,,,,
97121,E6,25100,OCR12VM,10000.0,OCR12VM OSTRUŽKI,6000.0,PK5M,5000.0,,,,
97122,E6,25200,OCR12VM,10000.0,OCR12VM OSTRUŽKI,6000.0,PK5M,5000.0,,,,
97123,E6,16000,OCR12VM,10000.0,UTOPMO2,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
97141,E6,23000,OCR12VM,15000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97163,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,7400.0,,,,,,
97164,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,6000.0,,,,,,
97173,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,2000.0,,,,,,
97174,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,7300.0,,,,,,
97184,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,7100.0,,,,,,
97185,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,7100.0,,,,,,
97186,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,7100.0,,,,,,
97187,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,6500.0,,,,,,
97211,OCR12VM,31000,OCR12VM OSTRUŽKI,8000.0,E6,7000.0,,,,,,
97216,OCR12VM,35000,E6,7100.0,OCR12VM OSTRUŽKI,3000.0,,,,,,
97217,OCR12VM,34000,OCR12VM OSTRUŽKI,8000.0,E6,7000.0,,,,,,
97224,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,7300.0,,,,,,
97255,OCR12VM,35000,E6,8100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97267,OCR12VM,35000,OCR12VM OSTRUŽKI,8000.0,E6,7600.0,,,,,,
97294,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97303,OCR12VM,20000,E6,18000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97304,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97326,OCR12VM,21000,E6,18000.0,OCR12VM OSTRUŽKI,5000.0,,,,,,
97327,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97328,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97329,OCR12VM,20000,E6,18100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97336,OCR12VM,19000,E6,15300.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97337,OCR12VM,20000,E6,18200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97338,OCR12VM,20000,E6,19000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97339,OCR12VM,20000,E6,19200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97355,OCR12VM,20000,E6,16000.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97399,OCR12VM,25000,E6,10700.0,OCR12VM OSTRUŽKI,8000.0,UTOPMO2,5000.0,,,,
97400,OCR12VM,25000,E6,15100.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97415,OCR12VM,30000,E6,10500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97416,OCR12VM,30000,E6,10500.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97437,OCR12VM,25000,E6,11000.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
97438,OCR12VM,25000,E6,11600.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
97439,OCR12VM,25000,E6,11600.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
97440,OCR12VM,25000,E6,9500.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
97442,OCR12VM,25000,E6,11600.0,OCR12VM OSTRUŽKI,8000.0,PK5M,5000.0,,,,
97456,UTOPMO2,15000,E6,14100.0,OCR12VM,10000.0,OCR12VM OSTRUŽKI,8000.0,,,,
97457,OCR12VM,22000,E6,15200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
97466,OCR12VM,21000,E6,18200.0,OCR12VM OSTRUŽKI,8000.0,,,,,,
